,User Name,Followers,Tweet,Polarity
9152,Business Standard,1973382,coronavirus update uttarpradesh reported 4 473 new covid 19 cases and 50 death in the last 24 hours,0.06818181818181818
9153,New Straits Times,717150,nstnation a check by police revealed that the couple was actually wearing wristbands acquired at the corgi amp the g,0.0
9154,OTV,540456,covid19 crisis dashing hopes of odisha clay artisans as festive season nears,0.0
9155,NewsMobile,15417,single day spike of 52 050 positive cases amp 803 deaths in india in the last 24 hours india s covid19 tally rises,0.051948051948051945
9156,UNICEF,8342256,schools are reopening across the world after covid19 lockdowns as a parent this is what you need to know to hel,0.0
9157,Ganesh Kumar Yadav,7315,wishing my friend tamil nadu youth congress president hassan tnpyc a speedy recovery from covid19,0.0
9161,SAG-AFTRA,147412,sag aftra president gabrielle carteris invites members to attend tomorrow s 10 a m pt 1 p m et livestream updat,0.0
9162,The New Indian Express,446500,tamil nadu health secretary dr j radhakrishnan inspects the covid facilities at mgmgh tiruchy express photos,0.0
9163,Jagran English,6243,india s covid 19 tally reaches 18 55 746 coronaviruspandemic covid19,0.0
9164,António Guterres,999192,last month over 1 billion students were affected by covid19 school closures even before the pandemic the world,0.0
9165,Business Standard,1973382,pharma major wockhardt will supply millions of doses of multiple covid 19 vaccines including that being developed,0.05416666666666667
9169,All India Radio News,2488333,this is the highest number of covid19 tests conducted in the country in a single day so far,0.01428571428571429
9174,tv9gujarati,518307,8 coronavirus patients died in rajkot gujaratcoronaupate coronadeath covid19 gujarat,0.0
9177,AIR News Guwahati,13948,regional assamese morning news 0900 hours 04 08 2020 covid19 covid19,0.0
9179,OTV,540456,india coronawatch 52 050 new cases amp 803 deaths in last 24 hours total covid19 cases 31 59 active cases 586 29,0.0007575757575757555
9181,LatestLY,62804,coronavirus cases in india rise to 18 55 lakh death toll jumps to 38 938 coronavirus covid19,0.0
9183,The Weather Channel India,39677,the overall number of global coronavirus cases has topped 18 1 million mark while the deaths have increased to ov,0.0
9184,tv9gujarati,518307,single day spike of 52 050 positive cases amp 803 deaths in india in the last 24 hours india s covid19 tally rises,0.051948051948051945
9185,Business Insider India🇮🇳,63864,the overall number of global coronavirus cases has topped 18 1 million mark while the deaths have increased to ov,0.0
9186,moneycontrol,894012,jubilant life sciences launches generic version of antiviral drug remdesivir under brand name jubi r priced at r,0.0
9187,China Xinhua News,12677807,rowing bamboo rafts on cisadane river indonesian fishermen in bogor district of west java province spread fishing,0.0
9188,Business Standard,1973382,follow business standard for live updates on covid19 outbreak coronaviruspandemic coronavirusupdates,0.06818181818181818
9189,BloombergQuint,168081,talking point will dabur remain focused on healthcare products to tide over disruption caused by the covid19,0.0
9191,ANI,4570807,single day spike of 52 050 positive cases amp 803 deaths in india in the last 24 hours india s covid19 tally rises,0.051948051948051945
9192,Business Standard,1973382,firms have not disclosed the costs incurred during the process a regular covid antibody test according to diagno,0.0
9193,China Daily Asia,28454,who wuhan not necessarily zoonotic source of covid 19 who covid19,0.0
9194,Parimal Kumar,6257,covid19 total covid 19 cases 18 55 745 recoveries 12 30 509 total deaths 38 938 in last 24 hours 52 050 ca,0.0
9197,IANS Tweets,52732,the overall number of global coronavirus cases has topped 18 1 million mark while the deaths have increased to ov,0.0
9198,moneycontrol,894012,as per the centre s rules for domestic flight operations amid the pandemic ticket fares are regulated to avoid uns,0.0
9199,"David Gorski, MD, PhD",53213,should we bypass phase 3 trials of a covid 19 vaccine steve salzberg proposed in essence bypassing phase 3 tri,0.0
9202,"Tatiana Prowell, MD",23468,crozrx n8pennell eaonc hwakeleemd hosseinborghaei christine lovly narjustdumamd drgandara rielymd,0.0
9203,North West Health,11832,covid19 statistics in south africa,0.0
9204,PIB in Maharashtra 🇮🇳,36443,yoga institutes and gymnasiums are opening from tomorrow 5 august mohfw india has issued guidelines on preventi,0.0
9205,UN Development,1543135,education is the primary driver of sustainable development yet the next generation is at risk of being left behind,0.0
9206,Ramesh Bala,485415,india also reported highest daily death toll due to covid19 yesterday in the world aug 3rd 1 india 803,-0.041666666666666664
9207,ABS-CBN News,7027533,michelle d ong philhealth acting senior vice president nerissa santiago because of the covid19 pandemic we migh,0.0
9209,World Economic Forum,3831278,the covid 19 lockdown caused seismic activity to halve around the world covid19 lockdown,0.0
9211,TOI Bengaluru,94167,former karnataka cm siddaramaiah is admitted to manipal hospitals for evaluation of fever and the antigen test for,0.0
9212,Deccan Herald,57694,among the covid19 fresh cases mangaluru taluk has the highest of 119 cases followed by 12 from other districts,0.0875
9215,Mid Day,667338,navi mumbai catches up with covid 19 with 3 000 tests every day via anuragank coronavirus covid19,0.0
9218,Nabarangpur Police,2580,covid19 enforcement update of nabarangpur district for last 24 hours from 03 08 2020 6 am to 04 08 2020 6 am,0.0
9219,AMA,732990,ourama is asking all physicians across the u s to share simple science based information about masks tell your,0.0
9222,China News 中国新闻网,653601,another festival event goes digital performers will be back on stage for the edinburgh international festival but,0.0
9224,NDTV,13449823,us adds over 46 000 covid19 cases in last 24 hours report,0.0
9225,NBS Television,619244,a message for ugandans taking covid19 for granted daltonkaweesa mildredtuhaise nbsmorningbreeze nbsupdates,0.0
9226,Open Letters,17206,i delivered extend unemployment benefits from brenda a verified voter in lakewood colo to senatorbennet,0.0
9227,PIB In Meghalaya,3393,coronavirusupdates total covid19 cases in india as on august 4 2020 31 59 active cases 586 298 66,-0.06666666666666667
9229,Al Arabiya English,853477,saudiarabia is training dogs to sniff out individuals infected with coronavirus at all customs entry points as pa,0.0
9230,NDTV,13449823,india s covid19 tally crosses 18 lakh mark over 38 000 deaths,0.0
9231,VOD News | វីអូឌី ព័ត៌មាន,2558,the health ministry said tuesday that one american man who serves as a senior u s embassy official tested positi,0.0
9232,Stephen Jones MP,13154,young people are doing the heavy lifting in this crisis over 500 000 have wiped out their superannuation balances,-0.05
9233,ABS-CBN News Channel,5003793,michelle d ong philhealth acting senior vice president nerissa santiago because of the covid19 pandemic we migh,0.0
9235,#IndiaFightsCorona,103127,coronavirusupdates total covid19 cases in india as on august 4 2020 31 59 active cases 586 298 66,-0.06666666666666667
9237,Eric Topol,290321,in just over 6 weeks the estimated number of total americans w covid19 infections has doubled from 20 to 40 mill,0.0
9238,Viet Nam Government Portal,11791,health ministry has just reported 7th covid19 death,0.0
9239,Việt Nam News,6123,seventh person dies of covid19 complications in vietnam,0.0
9240,meenakshi ganguly,15155,a year after revoking constitutional autonomy far from promised reform indian authorities continue harsh and disc,-0.05
9242,Dr. Chris Pepin-Neff 🏳️‍🌈,9680,158 000 people have died from covid19,0.0
9246,The Hindu,6315388,coronavirus health department officials are grappling with the question of how karnataka chief minister b s,0.0
9251,TOI Sports,1026284,australia postpones t20i series against west indies read ausvwi cricket coronavirus,0.0
9253,Karen Jimeno,21460,businesses allowed to operate under covid19 ecq mecq amp gcq,0.0
9255,Anusha Ravi Sood,16241,former cm amp inckarnataka legislature party chief siddaramaiah has undergone a cardiac procedure last year,-0.016666666666666666
9259,The Courier-Mail,149567,the tit for tat over queensland s borders continues with qldlabor repeating the claim that the lnpqld called fo,0.0
9261,CGTN,13882338,chinese mainland reports 36 new covid19 cases,0.06818181818181818
9264,Ajay Awtaney,11215,travel hasn t ended as we know it covid19 by ajay,0.0
9266,New Straits Times,717150,nstregion the inmate who is on a short term visit pass arrived in singapore before the implementation of border,0.0
9267,Plastic Martyr,59389,this is the disgraceful party i was talking about shut this shit down everyone there is definitely responsible fo,-0.05185185185185187
9271,Angelina Salcedo,2101,covid19 poster child usfhealth epidemiologists say coronavirus is spreading in florida despite lower s fr,0.0
9273,Linda Girgis MD,99873,realdonaldtrump we re not ready we need rapid tests the few that reopened already have had to quarantine many wh,0.06666666666666665
9275,Refugees International,293429,without additional support the well being of thousands is at risk as spain responds to covid19 it must inc,0.0
9277,Newsroom Post,56578,india s covid19 testing hits record high as over 6 6 lakh tests conducted in last 24 hr,0.08
9278,Roberto Abramowitz,14485,stop using our kids as guinea pigs covid19 vote,0.0
9280,LatestLY,62804,delhi government bans use of hookah in public to contain covid 19 spread delhi hookahban covid19,0.0
9281,Fitch Ratings,129884,chinese consumers have exhibited diverging spending habits amid the covid19 pandemic as lower income urban househ,0.0
9282,ABS-CBN News,7027545,essential workers don t need quarantine passes to cross borders during mecq covid19quarantine covid19,0.0
9283,Business Standard,1973389,follow business standard for live updates on covid19 outbreak coronaviruspandemic coronavirusupdates,0.06818181818181818
9286,Việt Nam News,6123,here s our front page for today vietnam export business trade economy covid19 school nasa,0.0
9287,Hindustan Times,7669336,covid19 siddaramaiah urged all those who recently got in touch with him to monitor their symptoms and quarantine,0.0
9290,Eric Feigl-Ding,249347,this fas analysis puts into perspective the size of the us state epidemics not all countries have equal testing,0.0
